eco_id,eco_name,species_group,S
60137,Magdalena-Urab? moist forests,Reptiles,122
60138,Maraj? varze?,Amphibians,53
60138,Maraj? varze?,Birds,540
60138,Maraj? varze?,Mammals,184
60138,Marajó varzeá,Plants,1256
60138,Maraj? varze?,Reptiles,86
60139,Maranh?o Baba?u forests,Amphibians,26
60139,Maranh?o Baba?u forests,Birds,268
60139,Maranh?o Baba?u forests,Mammals,133
60139,Maranhão Babaçu forests,Plants,792
60139,Maranh?o Baba?u forests,Reptiles,112
60140,Mato Grosso seasonal forests,Amphibians,52
60140,Mato Grosso seasonal forests,Birds,476
60140,Mato Grosso seasonal forests,Mammals,174
60140,Mato Grosso seasonal forests,Plants,476
60140,Mato Grosso seasonal forests,Reptiles,38
60141,Monte Alegre varze?,Amphibians,61
60141,Monte Alegre varze?,Birds,681
60141,Monte Alegre varze?,Mammals,221
60141,Monte Alegre varzeá,Plants,532
60141,Monte Alegre varze?,Reptiles,38
60142,Napo moist forests,Amphibians,168
60142,Napo moist forests,Birds,650
60142,Napo moist forests,Mammals,243
60142,Napo moist forests,Plants,759
60142,Napo moist forests,Reptiles,205
60143,Negro-Branco moist forests,Amphibians,70
60143,Negro-Branco moist forests,Birds,486
60143,Negro-Branco moist forests,Mammals,213
60143,Negro-Branco moist forests,Plants,903
60143,Negro-Branco moist forests,Reptiles,127
60144,Northeastern Brazil restingas,Amphibians,15
60144,Northeastern Brazil restingas,Birds,276
60144,Northeastern Brazil restingas,Mammals,119
60144,Northeastern Brazil restingas,Plants,739
60144,Northeastern Brazil restingas,Reptiles,13
60145,Northwestern Andean montane forests,Amphibians,219
60145,Northwestern Andean montane forests,Birds,567
60145,Northwestern Andean montane forests,Mammals,248
60145,Northwestern Andean montane forests,Plants,719
60145,Northwestern Andean montane forests,Reptiles,144
60146,Oaxacan montane forests,Amphibians,51
60146,Oaxacan montane forests,Birds,323
60146,Oaxacan montane forests,Mammals,185
60146,Oaxacan montane forests,Plants,76
60146,Oaxacan montane forests,Reptiles,92
60147,Orinoco Delta swamp forests,Amphibians,10
60147,Orinoco Delta swamp forests,Birds,405
60147,Orinoco Delta swamp forests,Mammals,192
60147,Orinoco Delta swamp forests,Plants,616
60147,Orinoco Delta swamp forests,Reptiles,22
60148,Pantanos de Centla,Amphibians,18
60148,Pantanos de Centla,Birds,360
60148,Pantanos de Centla,Mammals,130
60148,Pantanos de Centla,Plants,571
60148,Pantanos de Centla,Reptiles,45
60149,Guianan freshwater swamp forests,Amphibians,33
60149,Guianan freshwater swamp forests,Birds,565
60149,Guianan freshwater swamp forests,Mammals,177
60149,Guianan freshwater swamp forests,Plants,1151
60149,Guianan freshwater swamp forests,Reptiles,70
60150,Alto Paran? Atlantic forests,Amphibians,303
60150,Alto Paran? Atlantic forests,Birds,585
60150,Alto Paran? Atlantic forests,Mammals,213
60150,Alto Paraná Atlantic forests,Plants,1271
60150,Alto Paran? Atlantic forests,Reptiles,163
60151,Pernambuco coastal forests,Amphibians,36
60151,Pernambuco coastal forests,Birds,407
60151,Pernambuco coastal forests,Mammals,122
60151,Pernambuco coastal forests,Plants,398
60151,Pernambuco coastal forests,Reptiles,84
60152,Pernambuco interior forests,Amphibians,38
60152,Pernambuco interior forests,Birds,343
60152,Pernambuco interior forests,Mammals,132
60152,Pernambuco interior forests,Plants,0
60152,Pernambuco interior forests,Reptiles,25
60153,Peruvian Yungas,Amphibians,117
60153,Peruvian Yungas,Birds,645
60153,Peruvian Yungas,Mammals,255
60153,Peruvian Yungas,Plants,834
60153,Peruvian Yungas,Reptiles,80
60154,Pet?n-Veracruz moist forests,Amphibians,103
60154,Pet?n-Veracruz moist forests,Birds,468
60154,Pet?n-Veracruz moist forests,Mammals,191
60154,Petén-Veracruz moist forests,Plants,480
60154,Pet?n-Veracruz moist forests,Reptiles,226
60155,Puerto Rican moist forests,Amphibians,17
60155,Puerto Rican moist forests,Birds,181
60155,Puerto Rican moist forests,Mammals,15
60155,Puerto Rican moist forests,Plants,522
60155,Puerto Rican moist forests,Reptiles,36
60156,Purus varze?,Amphibians,128
60156,Purus varze?,Birds,623
60156,Purus varze?,Mammals,219
60156,Purus varzeá,Plants,793
60156,Purus varze?,Reptiles,164
60157,Purus-Madeira moist forests,Amphibians,72
60157,Purus-Madeira moist forests,Birds,572
60157,Purus-Madeira moist forests,Mammals,183
60157,Purus-Madeira moist forests,Plants,209
60157,Purus-Madeira moist forests,Reptiles,36
60158,Rio Negro campinarana,Amphibians,65
60158,Rio Negro campinarana,Birds,358
60158,Rio Negro campinarana,Mammals,216
60158,Rio Negro campinarana,Plants,56
60158,Rio Negro campinarana,Reptiles,25
60159,Santa Marta montane forests,Amphibians,20
60159,Santa Marta montane forests,Birds,459
60159,Santa Marta montane forests,Mammals,170
60159,Santa Marta montane forests,Plants,379
60159,Santa Marta montane forests,Reptiles,38
60160,Serra do Mar coastal forests,Amphibians,247
60160,Serra do Mar coastal forests,Birds,628
60160,Serra do Mar coastal forests,Mammals,175
60160,Serra do Mar coastal forests,Plants,2102
60160,Serra do Mar coastal forests,Reptiles,123
60161,Sierra de los Tuxtlas,Amphibians,41
60161,Sierra de los Tuxtlas,Birds,436
60161,Sierra de los Tuxtlas,Mammals,117
60161,Sierra de los Tuxtlas,Plants,462
60161,Sierra de los Tuxtlas,Reptiles,83
60162,Sierra Madre de Chiapas moist forests,Amphibians,44
60162,Sierra Madre de Chiapas moist forests,Birds,315
60162,Sierra Madre de Chiapas moist forests,Mammals,148
60162,Sierra Madre de Chiapas moist forests,Plants,1137
60162,Sierra Madre de Chiapas moist forests,Reptiles,118
60163,Solim?es-Japur? moist forests,Amphibians,136
60163,Solim?es-Japur? moist forests,Birds,542
60163,Solim?es-Japur? moist forests,Mammals,191
60163,Solimões-Japurá moist forests,Plants,334
60163,Solim?es-Japur? moist forests,Reptiles,224
60164,South Florida rocklands,Amphibians,15
60164,South Florida rocklands,Birds,176
60164,South Florida rocklands,Mammals,36
60164,South Florida rocklands,Plants,352
60164,South Florida rocklands,Reptiles,51
60165,Southern Andean Yungas,Amphibians,49
60165,Southern Andean Yungas,Birds,462
60165,Southern Andean Yungas,Mammals,161
60165,Southern Andean Yungas,Plants,874
60165,Southern Andean Yungas,Reptiles,72
60166,Southwest Amazon moist forests,Amphibians,173
60166,Southwest Amazon moist forests,Birds,782
60166,Southwest Amazon moist forests,Mammals,303
60166,Southwest Amazon moist forests,Plants,508
60166,Southwest Amazon moist forests,Reptiles,228
60167,Talamancan montane forests,Amphibians,124
60167,Talamancan montane forests,Birds,450
60167,Talamancan montane forests,Mammals,204
60167,Talamancan montane forests,Plants,579
60167,Talamancan montane forests,Reptiles,132
60168,Tapaj?s-Xingu moist forests,Amphibians,58
60168,Tapaj?s-Xingu moist forests,Birds,556
60168,Tapaj?s-Xingu moist forests,Mammals,179
60168,Tapajós-Xingu moist forests,Plants,952
60168,Tapaj?s-Xingu moist forests,Reptiles,113
60169,Pantepui,Amphibians,62
60169,Pantepui,Birds,628
60169,Pantepui,Mammals,215
60169,Pantepui,Plants,8
60169,Pantepui,Reptiles,24
60170,Tocantins/Pindare moist forests,Amphibians,35
60170,Tocantins/Pindare moist forests,Birds,517
60170,Tocantins/Pindare moist forests,Mammals,164
60170,Tocantins/Pindare moist forests,Plants,1047
60170,Tocantins/Pindare moist forests,Reptiles,152
60171,Trinidad and Tobago moist forests,Amphibians,2
60171,Trinidad and Tobago moist forests,Birds,308
60171,Trinidad and Tobago moist forests,Mammals,36
60171,Trinidad and Tobago moist forests,Plants,143
60171,Trinidad and Tobago moist forests,Reptiles,11
60172,Trindade-Martin Vaz Islands tropical forests,Amphibians,0
60172,Trindade-Martin Vaz Islands tropical forests,Birds,8
60172,Trindade-Martin Vaz Islands tropical forests,Mammals,0
60172,Trindade-Martin Vaz Islands tropical forests,Plants,215
60172,Trindade-Martin Vaz Islands tropical forests,Reptiles,0
60173,Uatuma-Trombetas moist forests,Amphibians,96
60173,Uatuma-Trombetas moist forests,Birds,482
60173,Uatuma-Trombetas moist forests,Mammals,207
60173,Uatuma-Trombetas moist forests,Plants,161
60173,Uatuma-Trombetas moist forests,Reptiles,159
60174,Ucayali moist forests,Amphibians,123
60174,Ucayali moist forests,Birds,603
60174,Ucayali moist forests,Mammals,237
60174,Ucayali moist forests,Plants,406
60174,Ucayali moist forests,Reptiles,139
60175,Venezuelan Andes montane forests,Amphibians,60
60175,Venezuelan Andes montane forests,Birds,473
60175,Venezuelan Andes montane forests,Mammals,225
60175,Venezuelan Andes montane forests,Plants,846
60175,Venezuelan Andes montane forests,Reptiles,33
60176,Veracruz moist forests,Amphibians,60
